id,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,Company_location,company_location_3Char,comp_size,Experience,Emply_Type,Country_Company,Country_Emply,Company_size,Category,Remote_Work,Machine_learning
565,2022,SE,FT,Data Engineer,54000,USD,54000,US,0,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,0-20%,Not ML
566,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
567,2022,MI,FT,Data Analyst,50000,GBP,65438,GB,0,GB,GBR,M,Mid-level Intermediate ,Full-time ,United Kingdom,United Kingdom,Medium_Between_50_and_250_Emp,Analysis,0-20%,Not ML
568,2022,SE,FT,Data Analyst,80000,USD,80000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
569,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
570,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
571,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
572,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
573,2022,SE,FT,Data Analyst,69000,USD,69000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
574,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
575,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
576,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
577,2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
578,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
579,2022,SE,FT,Data Engineer,25000,USD,25000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
580,2022,SE,FT,Data Analyst,126500,USD,126500,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
581,2022,SE,FT,Data Analyst,106260,USD,106260,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
582,2022,SE,FT,Data Engineer,220110,USD,220110,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
583,2022,SE,FT,Data Engineer,160080,USD,160080,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
584,2022,SE,FT,Data Analyst,105000,USD,105000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
585,2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
586,2022,MI,FT,Data Analyst,35000,GBP,45807,GB,0,GB,GBR,M,Mid-level Intermediate ,Full-time ,United Kingdom,United Kingdom,Medium_Between_50_and_250_Emp,Analysis,0-20%,Not ML
587,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
588,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,0-20%,Not ML
589,2022,SE,FT,Data Analyst,60000,USD,60000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
590,2022,SE,FT,Data Architect,192564,USD,192564,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Other,80-100%,Not ML
591,2022,SE,FT,Data Architect,144854,USD,144854,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Other,80-100%,Not ML
592,2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
593,2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
594,2022,SE,FT,Data Analytics Manager,150260,USD,150260,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
595,2022,SE,FT,Data Analytics Manager,109280,USD,109280,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
596,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
597,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
598,2022,MI,FT,Data Scientist,160000,USD,160000,US,100,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
599,2022,MI,FT,Data Scientist,130000,USD,130000,US,100,US,USA,M,Mid-level Intermediate ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Scientist,80-100%,Not ML
600,2022,EN,FT,Data Analyst,67000,USD,67000,CA,0,CA,CAN,M,Entry-level Junior ,Full-time ,Canada,Canada,Medium_Between_50_and_250_Emp,Analysis,0-20%,Not ML
601,2022,EN,FT,Data Analyst,52000,USD,52000,CA,0,CA,CAN,M,Entry-level Junior ,Full-time ,Canada,Canada,Medium_Between_50_and_250_Emp,Analysis,0-20%,Not ML
602,2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
603,2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Engineer,80-100%,Not ML
604,2022,SE,FT,Data Analyst,129000,USD,129000,US,0,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,0-20%,Not ML
605,2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,USA,M,Senior-level Expert ,Full-time ,United States of America,United States of America,Medium_Between_50_and_250_Emp,Analysis,80-100%,Not ML
606,2022,MI,FT,AI Scientist,200000,USD,200000,IN,100,US,USA,L,Mid-level Intermediate ,Full-time ,United States of America,India,Large_Greater_than_250_Emp,Scientist,80-100%,Not ML
